t,wrist_pitch_servo,wrist_roll_servo,THUMB_servo,INDEX_servo,MIDDLE_servo,RING_servo,PINKY_servo
1771502396.1300437,75.0,104.0,85.0,109.0,90.0,105.0,96.0
1771502396.162055,75.0,104.0,84.0,110.0,90.0,105.0,96.0
1771502396.1915548,75.0,104.0,83.0,109.0,90.0,105.0,96.0
1771502396.2245526,74.0,104.0,83.0,110.0,90.0,105.0,96.0
1771502396.255561,74.0,104.0,82.0,110.0,90.0,106.0,96.0
1771502396.2870855,74.0,103.0,80.0,110.0,90.0,107.0,96.0
1771502396.3200834,74.0,103.0,80.0,109.0,90.0,107.0,96.0
1771502396.353171,74.0,103.0,79.0,110.0,90.0,107.0,95.0
1771502396.383686,73.0,103.0,79.0,109.0,90.0,107.0,95.0
1771502396.4162068,73.0,103.0,78.0,110.0,90.0,107.0,95.0
1771502396.448285,73.0,104.0,77.0,110.0,90.0,107.0,95.0
1771502396.4879766,73.0,104.0,76.0,110.0,90.0,108.0,94.0
1771502396.5283363,73.0,104.0,75.0,110.0,90.0,108.0,94.0
1771502396.5623393,73.0,104.0,75.0,110.0,90.0,108.0,94.0
1771502396.5918713,73.0,104.0,75.0,110.0,90.0,108.0,94.0
1771502396.6248758,72.0,104.0,74.0,110.0,90.0,108.0,93.0
1771502396.6558654,72.0,104.0,74.0,110.0,90.0,108.0,93.0
1771502396.6883903,72.0,104.0,73.0,110.0,90.0,108.0,92.0
1771502396.7193859,72.0,104.0,74.0,110.0,90.0,108.0,92.0
1771502396.750387,72.0,104.0,74.0,110.0,90.0,108.0,92.0
1771502396.7839057,72.0,104.0,74.0,110.0,90.0,108.0,92.0
1771502396.8169062,72.0,104.0,76.0,110.0,90.0,107.0,92.0
1771502396.8479073,72.0,104.0,75.0,110.0,90.0,108.0,92.0
1771502396.8814318,72.0,104.0,73.0,110.0,90.0,108.0,92.0
1771502396.9114606,72.0,104.0,72.0,110.0,90.0,108.0,92.0
1771502396.95946,71.0,104.0,71.0,110.0,90.0,109.0,92.0
1771502396.9966743,71.0,104.0,71.0,110.0,90.0,109.0,92.0
1771502397.0246737,72.0,104.0,71.0,110.0,90.0,109.0,92.0
1771502397.056681,72.0,104.0,71.0,110.0,90.0,108.0,92.0
1771502397.0891912,71.0,104.0,72.0,110.0,90.0,108.0,92.0
1771502397.1191854,71.0,104.0,71.0,110.0,90.0,108.0,92.0
1771502397.1511855,71.0,104.0,71.0,110.0,90.0,109.0,92.0
1771502397.1838171,71.0,104.0,70.0,110.0,90.0,109.0,92.0
1771502397.2188256,71.0,104.0,69.0,110.0,90.0,109.0,92.0
1771502397.2478185,71.0,105.0,70.0,110.0,90.0,109.0,92.0
1771502397.2793512,71.0,104.0,69.0,110.0,90.0,108.0,92.0
1771502397.3103435,71.0,104.0,69.0,110.0,90.0,108.0,92.0
1771502397.34335,71.0,104.0,69.0,110.0,90.0,108.0,92.0
1771502397.3914986,71.0,104.0,69.0,110.0,90.0,108.0,92.0
1771502397.4244924,71.0,104.0,68.0,110.0,90.0,108.0,92.0
1771502397.4555018,71.0,105.0,66.0,110.0,90.0,109.0,92.0
1771502397.4875338,71.0,105.0,66.0,110.0,90.0,109.0,92.0
1771502397.5206017,71.0,104.0,67.0,110.0,90.0,109.0,92.0
1771502397.5511217,71.0,105.0,67.0,110.0,90.0,109.0,92.0
1771502397.5861435,71.0,105.0,68.0,110.0,90.0,109.0,92.0
1771502397.616145,71.0,105.0,69.0,110.0,90.0,109.0,92.0
1771502397.6491423,71.0,105.0,68.0,110.0,90.0,109.0,92.0
1771502397.67967,71.0,105.0,69.0,110.0,90.0,109.0,92.0
1771502397.7116659,71.0,105.0,68.0,110.0,90.0,109.0,92.0
1771502397.743663,71.0,105.0,70.0,110.0,90.0,108.0,92.0
1771502397.776112,71.0,105.0,69.0,110.0,90.0,109.0,92.0
1771502397.849024,71.0,105.0,69.0,110.0,90.0,109.0,91.0
1771502397.8815382,71.0,105.0,67.0,110.0,90.0,109.0,91.0
1771502397.9135373,71.0,105.0,68.0,110.0,90.0,109.0,91.0
1771502397.9445388,71.0,105.0,68.0,110.0,90.0,109.0,91.0
1771502397.9750454,71.0,105.0,69.0,110.0,90.0,109.0,91.0
1771502398.006053,70.0,105.0,69.0,110.0,90.0,109.0,91.0
1771502398.0380504,70.0,105.0,69.0,110.0,90.0,109.0,91.0
1771502398.0690577,70.0,105.0,69.0,110.0,90.0,109.0,92.0
1771502398.098634,70.0,106.0,69.0,110.0,90.0,109.0,92.0
1771502398.1286356,70.0,105.0,68.0,110.0,90.0,109.0,92.0
1771502398.1606426,70.0,105.0,68.0,110.0,90.0,109.0,92.0
1771502398.1921513,70.0,105.0,68.0,110.0,90.0,109.0,92.0
1771502398.22315,70.0,105.0,68.0,110.0,90.0,109.0,92.0
1771502398.2561498,70.0,105.0,67.0,110.0,90.0,109.0,92.0
1771502398.2896657,71.0,105.0,66.0,110.0,90.0,109.0,92.0
1771502398.321666,71.0,105.0,67.0,110.0,90.0,108.0,92.0
1771502398.3516939,71.0,105.0,67.0,110.0,90.0,108.0,92.0
1771502398.3872113,71.0,105.0,65.0,110.0,90.0,107.0,93.0
1771502398.4152112,71.0,105.0,65.0,110.0,90.0,107.0,93.0
1771502398.447872,71.0,105.0,66.0,110.0,90.0,107.0,93.0
1771502398.4804096,71.0,105.0,66.0,110.0,90.0,107.0,93.0
1771502398.514404,71.0,104.0,64.0,110.0,90.0,107.0,93.0
1771502398.545415,71.0,104.0,63.0,110.0,90.0,107.0,93.0
1771502398.5759263,71.0,104.0,62.0,110.0,90.0,107.0,93.0
1771502398.6074684,71.0,104.0,60.0,110.0,90.0,107.0,93.0
1771502398.640523,71.0,105.0,58.0,110.0,90.0,108.0,93.0
1771502398.688595,70.0,105.0,56.0,110.0,90.0,108.0,92.0
1771502398.7235873,70.0,106.0,56.0,110.0,90.0,107.0,92.0
1771502398.757589,69.0,106.0,57.0,110.0,90.0,107.0,92.0
1771502398.7881203,69.0,108.0,61.0,110.0,90.0,106.0,91.0
1771502398.82011,69.0,109.0,63.0,110.0,90.0,106.0,90.0
1771502398.8501163,69.0,111.0,66.0,110.0,90.0,105.0,90.0
1771502398.8816364,68.0,112.0,67.0,110.0,90.0,104.0,90.0
1771502398.9126437,68.0,113.0,69.0,110.0,90.0,103.0,89.0
1771502398.9446359,67.0,114.0,72.0,110.0,90.0,103.0,89.0
1771502398.9775836,67.0,114.0,73.0,110.0,90.0,103.0,89.0
1771502399.0077658,67.0,114.0,75.0,110.0,90.0,102.0,89.0
1771502399.041768,67.0,114.0,76.0,110.0,90.0,102.0,89.0
1771502399.0727715,67.0,114.0,76.0,110.0,90.0,102.0,89.0
1771502399.119315,67.0,114.0,74.0,110.0,90.0,103.0,89.0
1771502399.155349,67.0,113.0,73.0,110.0,90.0,103.0,88.0
1771502399.2084084,67.0,113.0,73.0,110.0,90.0,103.0,88.0
1771502399.2414129,67.0,113.0,71.0,110.0,90.0,103.0,87.0
1771502399.2734156,67.0,113.0,71.0,110.0,90.0,103.0,87.0
1771502399.302968,67.0,113.0,71.0,110.0,90.0,104.0,87.0
1771502399.3339746,67.0,114.0,71.0,110.0,90.0,104.0,87.0
1771502399.3664865,67.0,114.0,71.0,110.0,90.0,104.0,87.0
1771502399.3985982,66.0,114.0,72.0,110.0,90.0,103.0,87.0
1771502399.429547,66.0,115.0,73.0,110.0,90.0,103.0,87.0
1771502399.460546,66.0,116.0,74.0,110.0,90.0,102.0,88.0
1771502399.491116,66.0,119.0,77.0,110.0,90.0,100.0,88.0
1771502399.5221045,66.0,120.0,79.0,110.0,90.0,99.0,88.0
1771502399.553102,66.0,121.0,81.0,110.0,90.0,99.0,88.0
1771502399.589128,66.0,122.0,82.0,110.0,90.0,98.0,88.0
1771502399.6151242,67.0,123.0,87.0,110.0,90.0,97.0,89.0
1771502399.6480749,67.0,123.0,89.0,110.0,90.0,97.0,89.0
1771502399.6805913,67.0,124.0,88.0,110.0,90.0,97.0,89.0
1771502399.7126675,67.0,124.0,88.0,110.0,90.0,97.0,89.0
1771502399.7447035,67.0,124.0,89.0,110.0,90.0,97.0,89.0
1771502399.774878,67.0,125.0,90.0,110.0,90.0,96.0,90.0
1771502399.808429,67.0,126.0,93.0,110.0,90.0,95.0,90.0
1771502399.8395169,67.0,127.0,93.0,110.0,90.0,94.0,90.0
1771502399.8715508,67.0,128.0,98.0,110.0,90.0,93.0,91.0
1771502399.903965,67.0,128.0,100.0,110.0,90.0,92.0,91.0
1771502399.9359608,67.0,129.0,100.0,110.0,90.0,92.0,91.0
1771502399.9847586,67.0,129.0,100.0,110.0,90.0,92.0,91.0
1771502400.0204277,67.0,129.0,100.0,110.0,90.0,92.0,92.0
1771502400.0534225,67.0,129.0,100.0,110.0,90.0,92.0,92.0
1771502400.083941,67.0,129.0,100.0,110.0,90.0,92.0,92.0
1771502400.1159396,67.0,130.0,100.0,110.0,90.0,92.0,92.0
1771502400.146938,67.0,130.0,100.0,110.0,90.0,91.0,92.0
1771502400.1770203,66.0,130.0,100.0,110.0,90.0,91.0,92.0
1771502400.2110312,66.0,130.0,100.0,110.0,90.0,91.0,92.0
1771502400.2420287,66.0,130.0,100.0,110.0,90.0,91.0,92.0
1771502400.2730405,66.0,129.0,100.0,110.0,90.0,91.0,92.0
1771502400.305148,66.0,129.0,100.0,110.0,90.0,92.0,92.0
1771502400.336146,66.0,129.0,100.0,110.0,90.0,92.0,92.0
1771502400.3681512,66.0,129.0,100.0,110.0,90.0,93.0,92.0
1771502400.4156888,66.0,128.0,100.0,110.0,90.0,93.0,92.0
1771502400.453681,66.0,128.0,100.0,110.0,90.0,93.0,91.0
1771502400.4802113,66.0,129.0,100.0,110.0,90.0,93.0,91.0
1771502400.5122101,66.0,129.0,100.0,110.0,90.0,93.0,91.0
1771502400.5701306,66.0,129.0,100.0,110.0,90.0,93.0,91.0
1771502400.6016421,66.0,129.0,100.0,110.0,90.0,93.0,91.0
1771502400.6326506,66.0,129.0,100.0,110.0,90.0,93.0,91.0
1771502400.6636505,66.0,129.0,100.0,110.0,90.0,93.0,91.0
1771502400.6931596,66.0,129.0,100.0,110.0,90.0,93.0,91.0
1771502400.7265608,66.0,129.0,100.0,110.0,90.0,93.0,91.0
1771502400.7561653,66.0,129.0,100.0,110.0,90.0,93.0,91.0
1771502400.7886815,66.0,129.0,100.0,110.0,90.0,93.0,91.0
1771502400.819734,66.0,129.0,100.0,110.0,90.0,93.0,91.0
1771502400.8512983,66.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502400.8838036,66.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502400.9118102,66.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502400.9438024,66.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502400.9787376,66.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.0090663,67.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.0417864,67.0,129.0,100.0,110.0,90.0,95.0,91.0
1771502401.071791,67.0,129.0,100.0,110.0,90.0,95.0,91.0
1771502401.1072993,67.0,129.0,100.0,110.0,90.0,95.0,91.0
1771502401.1352997,67.0,129.0,100.0,110.0,90.0,95.0,91.0
1771502401.167818,67.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.2043574,67.0,129.0,100.0,110.0,90.0,95.0,91.0
1771502401.2343557,66.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.2798805,66.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.3148913,66.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.3478785,66.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.3784103,66.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.4094005,66.0,129.0,100.0,110.0,90.0,93.0,91.0
1771502401.4414015,66.0,130.0,100.0,110.0,90.0,93.0,91.0
1771502401.4744053,67.0,130.0,100.0,110.0,90.0,93.0,91.0
1771502401.5059123,66.0,130.0,100.0,110.0,90.0,93.0,91.0
1771502401.5396497,66.0,130.0,100.0,110.0,90.0,94.0,91.0
1771502401.5689716,67.0,130.0,100.0,110.0,90.0,94.0,91.0
1771502401.5994766,67.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.63148,67.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.663481,67.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.7145405,67.0,130.0,100.0,110.0,90.0,94.0,91.0
1771502401.7465484,67.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.7755563,67.0,130.0,100.0,110.0,90.0,94.0,91.0
1771502401.808089,67.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.8400826,67.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.8700936,67.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.9042113,67.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.943129,67.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502401.9786496,67.0,129.0,100.0,110.0,90.0,94.0,91.0
1771502402.006649,67.0,130.0,100.0,110.0,90.0,94.0,91.0
1771502402.0366495,67.0,130.0,100.0,110.0,90.0,94.0,91.0
1771502402.0686526,67.0,130.0,100.0,110.0,90.0,93.0,90.0
1771502402.1005933,67.0,130.0,100.0,110.0,90.0,93.0,90.0
1771502402.1471734,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.179688,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.2106888,67.0,129.0,100.0,110.0,90.0,94.0,90.0
1771502402.2426898,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.2727098,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.3067439,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.3367424,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.3678362,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.4014337,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.431433,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.4644337,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.4959466,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.5787337,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.603743,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.634742,67.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.6647465,66.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.6962755,66.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.7292864,66.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.7602851,66.0,129.0,100.0,110.0,90.0,93.0,89.0
1771502402.7907846,66.0,129.0,100.0,110.0,90.0,93.0,89.0
1771502402.8227873,66.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.8548021,66.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.8853097,66.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502402.9163208,66.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502403.0080018,66.0,129.0,100.0,110.0,90.0,93.0,90.0
1771502403.0293376,66.0,129.0,100.0,110.0,90.0,92.0,89.0
1771502403.0599716,66.0,129.0,100.0,110.0,90.0,92.0,89.0
1771502403.090062,66.0,129.0,100.0,110.0,90.0,92.0,89.0
1771502403.1205928,66.0,129.0,100.0,110.0,90.0,92.0,89.0
1771502403.151609,66.0,129.0,100.0,110.0,90.0,92.0,89.0
1771502403.1837838,67.0,129.0,100.0,110.0,90.0,92.0,89.0
1771502403.2147832,67.0,129.0,100.0,110.0,90.0,92.0,89.0
1771502403.2447839,67.0,129.0,100.0,110.0,90.0,92.0,89.0
1771502403.2667892,67.0,129.0,100.0,110.0,90.0,92.0,89.0
1771502403.2920587,67.0,129.0,100.0,110.0,90.0,92.0,89.0
1771502403.322073,66.0,129.0,100.0,110.0,90.0,92.0,89.0
1771502403.3620594,66.0,127.0,100.0,110.0,90.0,93.0,89.0
1771502403.4072149,66.0,122.0,100.0,110.0,90.0,96.0,89.0
1771502403.4402368,66.0,118.0,92.0,110.0,90.0,98.0,89.0
1771502403.4632328,66.0,117.0,88.0,110.0,90.0,99.0,89.0
1771502403.4917738,67.0,114.0,77.0,110.0,90.0,101.0,88.0
1771502403.5237648,68.0,111.0,62.0,110.0,90.0,102.0,89.0
1771502403.5547712,69.0,109.0,53.0,110.0,90.0,103.0,89.0
1771502403.586293,69.0,107.0,39.0,110.0,90.0,104.0,89.0
1771502403.6172915,69.0,106.0,32.0,110.0,90.0,105.0,90.0
1771502403.6482923,70.0,106.0,30.0,110.0,90.0,105.0,90.0
1771502403.6838229,70.0,105.0,26.0,110.0,90.0,106.0,90.0
1771502403.7098584,70.0,104.0,26.0,110.0,90.0,106.0,90.0
1771502403.7598414,71.0,104.0,25.0,110.0,90.0,106.0,90.0
1771502403.792493,71.0,104.0,25.0,110.0,90.0,106.0,91.0
1771502403.8394806,71.0,103.0,27.0,110.0,90.0,106.0,91.0
1771502403.8734968,72.0,102.0,33.0,110.0,90.0,106.0,91.0
1771502403.9019942,72.0,102.0,33.0,110.0,90.0,106.0,91.0
1771502403.9280052,73.0,101.0,37.0,110.0,90.0,105.0,92.0
1771502403.9589741,74.0,101.0,36.0,110.0,90.0,105.0,93.0
1771502403.9899583,76.0,99.0,39.0,110.0,90.0,104.0,95.0
1771502404.0223923,78.0,98.0,42.0,110.0,90.0,104.0,96.0
1771502404.05339,80.0,97.0,46.0,110.0,90.0,105.0,97.0
1771502404.0859056,80.0,95.0,52.0,110.0,90.0,106.0,97.0
1771502404.1174366,84.0,95.0,68.0,110.0,90.0,105.0,100.0
1771502404.159995,85.0,92.0,88.0,110.0,90.0,107.0,100.0
1771502404.1930878,84.0,90.0,90.0,110.0,89.0,107.0,100.0
1771502404.225055,84.0,88.0,94.0,110.0,88.0,107.0,100.0
1771502404.273131,83.0,86.0,98.0,109.0,88.0,107.0,99.0
1771502404.3046732,83.0,84.0,94.0,109.0,89.0,107.0,98.0
1771502404.3366554,82.0,82.0,92.0,110.0,89.0,107.0,98.0
1771502404.3667152,82.0,80.0,92.0,110.0,90.0,107.0,98.0
1771502404.3998737,81.0,78.0,88.0,110.0,90.0,108.0,97.0
1771502404.430852,81.0,77.0,84.0,110.0,90.0,108.0,97.0
1771502404.462861,81.0,79.0,83.0,110.0,90.0,107.0,97.0
1771502404.4946828,81.0,80.0,88.0,110.0,90.0,107.0,98.0
1771502404.5276358,80.0,81.0,95.0,110.0,90.0,109.0,97.0
1771502404.5646577,78.0,81.0,94.0,110.0,90.0,108.0,98.0
1771502404.5912526,76.0,81.0,91.0,110.0,90.0,108.0,100.0
1771502404.6262603,73.0,82.0,86.0,110.0,90.0,109.0,100.0
1771502404.664934,71.0,82.0,88.0,110.0,90.0,110.0,100.0
1771502404.7045758,68.0,81.0,88.0,110.0,90.0,110.0,99.0
1771502404.7365549,68.0,81.0,87.0,110.0,90.0,110.0,100.0
1771502404.761564,67.0,81.0,86.0,110.0,90.0,110.0,100.0
1771502404.7898908,67.0,82.0,86.0,110.0,90.0,110.0,100.0
1771502404.8208747,68.0,82.0,83.0,110.0,90.0,110.0,100.0
1771502404.8519168,69.0,83.0,80.0,110.0,90.0,110.0,100.0
1771502404.884434,69.0,83.0,77.0,110.0,90.0,110.0,100.0
1771502404.9164293,69.0,84.0,70.0,110.0,90.0,110.0,100.0
1771502404.9594333,69.0,85.0,60.0,110.0,90.0,110.0,99.0
1771502404.9941075,69.0,84.0,56.0,110.0,89.0,110.0,95.0
1771502405.0240927,69.0,84.0,51.0,110.0,89.0,110.0,95.0
1771502405.0570922,69.0,84.0,43.0,110.0,90.0,110.0,95.0
1771502405.0886862,69.0,85.0,37.0,110.0,90.0,110.0,94.0
1771502405.136653,70.0,86.0,26.0,110.0,90.0,110.0,94.0
1771502405.1696763,71.0,88.0,29.0,110.0,90.0,109.0,95.0
1771502405.2011693,72.0,89.0,22.0,110.0,90.0,108.0,97.0
1771502405.2291698,73.0,89.0,23.0,110.0,90.0,106.0,97.0
1771502405.2611797,74.0,90.0,24.0,110.0,90.0,103.0,97.0
1771502405.2912362,75.0,91.0,23.0,110.0,90.0,101.0,98.0
1771502405.3238635,75.0,91.0,22.0,110.0,90.0,100.0,99.0
1771502405.3593934,77.0,92.0,26.0,110.0,90.0,98.0,100.0
1771502405.3919516,77.0,92.0,27.0,110.0,90.0,98.0,99.0
1771502405.4259236,77.0,92.0,28.0,110.0,90.0,98.0,99.0
1771502405.4559386,76.0,92.0,30.0,110.0,90.0,98.0,99.0
1771502405.4886944,76.0,92.0,32.0,110.0,90.0,98.0,99.0
1771502405.5196762,76.0,92.0,30.0,110.0,90.0,98.0,99.0
1771502405.5677087,75.0,92.0,31.0,110.0,90.0,99.0,98.0
1771502405.601947,75.0,92.0,33.0,110.0,90.0,99.0,98.0
1771502405.633947,76.0,92.0,40.0,110.0,90.0,99.0,98.0
1771502405.6649475,76.0,92.0,43.0,110.0,90.0,99.0,98.0
1771502405.699696,76.0,92.0,43.0,110.0,90.0,98.0,98.0
1771502405.7267258,76.0,93.0,43.0,110.0,90.0,98.0,98.0
1771502405.759638,76.0,93.0,43.0,110.0,90.0,98.0,98.0
1771502405.7913086,75.0,95.0,40.0,110.0,90.0,98.0,97.0
1771502405.8233008,74.0,95.0,38.0,110.0,90.0,98.0,97.0
1771502405.8602803,73.0,96.0,31.0,110.0,90.0,98.0,97.0
1771502405.8878918,73.0,96.0,30.0,110.0,90.0,99.0,96.0
1771502405.9199,72.0,96.0,31.0,110.0,90.0,99.0,96.0
1771502405.9518917,71.0,96.0,30.0,110.0,90.0,99.0,96.0
1771502406.0003774,70.0,96.0,28.0,110.0,90.0,100.0,96.0
1771502406.0363398,69.0,96.0,23.0,110.0,90.0,100.0,96.0
1771502406.0573394,69.0,96.0,22.0,110.0,90.0,100.0,96.0
1771502406.0875683,69.0,96.0,17.0,110.0,90.0,100.0,96.0
1771502406.1176994,69.0,97.0,13.0,110.0,90.0,100.0,96.0
1771502406.1606836,67.0,99.0,9.0,110.0,90.0,101.0,96.0
1771502406.1922765,66.0,101.0,11.0,110.0,90.0,100.0,95.0
1771502406.223275,66.0,103.0,16.0,110.0,90.0,100.0,95.0
1771502406.257309,66.0,105.0,19.0,110.0,90.0,99.0,95.0
1771502406.2899766,66.0,106.0,23.0,110.0,90.0,98.0,94.0
1771502406.320009,66.0,107.0,28.0,110.0,90.0,98.0,94.0
1771502406.3519833,66.0,107.0,30.0,110.0,90.0,98.0,93.0
1771502406.383255,66.0,108.0,33.0,110.0,90.0,97.0,93.0
1771502406.4335308,66.0,108.0,34.0,110.0,90.0,98.0,92.0
1771502406.4745598,65.0,108.0,34.0,110.0,90.0,98.0,92.0
1771502406.5070996,65.0,108.0,32.0,110.0,90.0,98.0,91.0
1771502406.5361347,65.0,108.0,30.0,110.0,90.0,98.0,91.0
1771502406.5707135,65.0,109.0,29.0,110.0,90.0,98.0,91.0
1771502406.6002557,66.0,109.0,28.0,110.0,90.0,98.0,91.0
1771502406.632268,66.0,108.0,24.0,110.0,90.0,97.0,91.0
1771502406.6632898,66.0,108.0,22.0,110.0,90.0,97.0,91.0
1771502406.6936314,66.0,108.0,21.0,110.0,90.0,97.0,91.0
1771502406.7256255,67.0,107.0,20.0,110.0,90.0,96.0,91.0
1771502406.7565875,67.0,107.0,20.0,110.0,90.0,96.0,91.0
1771502406.7872572,68.0,107.0,18.0,110.0,90.0,95.0,92.0
1771502406.8182282,70.0,108.0,19.0,110.0,90.0,94.0,92.0
1771502406.8642516,72.0,109.0,21.0,110.0,90.0,92.0,93.0
1771502406.8979118,74.0,109.0,23.0,110.0,90.0,92.0,93.0
1771502406.9269586,74.0,110.0,25.0,110.0,90.0,91.0,93.0
1771502406.9593344,75.0,110.0,26.0,110.0,90.0,91.0,94.0
1771502406.9917946,75.0,110.0,28.0,110.0,90.0,91.0,94.0
1771502407.0257618,75.0,110.0,29.0,110.0,90.0,91.0,94.0
1771502407.0567603,74.0,110.0,30.0,110.0,90.0,92.0,94.0
1771502407.0883107,74.0,110.0,31.0,110.0,90.0,92.0,93.0
1771502407.1203115,73.0,109.0,32.0,110.0,90.0,93.0,93.0
1771502407.1553116,73.0,108.0,30.0,110.0,90.0,94.0,94.0
1771502407.1868527,72.0,107.0,29.0,110.0,90.0,94.0,93.0
1771502407.2168434,72.0,106.0,27.0,110.0,90.0,95.0,93.0
1771502407.2478662,71.0,105.0,24.0,110.0,90.0,96.0,93.0
1771502407.2960029,72.0,105.0,20.0,110.0,90.0,96.0,93.0
1771502407.331008,71.0,105.0,18.0,110.0,90.0,96.0,93.0
1771502407.363058,71.0,105.0,17.0,110.0,90.0,97.0,93.0
1771502407.3973954,71.0,105.0,19.0,110.0,90.0,97.0,93.0
1771502407.427483,71.0,105.0,19.0,110.0,90.0,96.0,94.0
1771502407.457521,71.0,105.0,19.0,110.0,90.0,97.0,94.0
1771502407.489309,72.0,104.0,18.0,110.0,90.0,96.0,94.0
1771502407.5221982,72.0,104.0,17.0,110.0,90.0,96.0,95.0
1771502407.5517776,73.0,103.0,20.0,110.0,90.0,96.0,96.0
1771502407.5857785,74.0,102.0,18.0,110.0,90.0,96.0,96.0
1771502407.618251,77.0,102.0,19.0,110.0,90.0,95.0,98.0
1771502407.6486151,79.0,102.0,21.0,110.0,89.0,94.0,99.0
1771502407.682212,81.0,101.0,24.0,110.0,88.0,93.0,100.0
1771502407.7287788,83.0,100.0,29.0,110.0,86.0,91.0,100.0
1771502407.7597115,83.0,98.0,34.0,110.0,87.0,93.0,100.0
1771502407.7947598,82.0,96.0,41.0,110.0,86.0,93.0,100.0
1771502407.8246412,82.0,96.0,46.0,110.0,86.0,93.0,100.0
1771502407.8568616,82.0,94.0,60.0,110.0,86.0,94.0,100.0
1771502407.890196,82.0,93.0,69.0,108.0,86.0,94.0,100.0
1771502407.9206872,81.0,92.0,69.0,107.0,86.0,95.0,100.0
1771502407.9521556,80.0,91.0,74.0,107.0,86.0,97.0,100.0
1771502407.9851592,79.0,90.0,80.0,107.0,86.0,97.0,100.0
1771502408.0200021,78.0,88.0,83.0,107.0,86.0,98.0,100.0
1771502408.0489883,77.0,86.0,88.0,108.0,87.0,101.0,100.0
1771502408.081989,75.0,83.0,85.0,108.0,87.0,103.0,100.0
1771502408.1285532,74.0,81.0,90.0,110.0,89.0,105.0,100.0
1771502408.1620514,72.0,79.0,94.0,110.0,90.0,105.0,100.0
1771502408.1945677,70.0,80.0,87.0,110.0,89.0,105.0,100.0
1771502408.2259378,68.0,81.0,86.0,110.0,89.0,104.0,100.0
1771502408.2571874,67.0,81.0,84.0,109.0,88.0,103.0,100.0
1771502408.289111,67.0,81.0,82.0,108.0,88.0,103.0,100.0
1771502408.323628,67.0,81.0,81.0,108.0,88.0,103.0,100.0
1771502408.352577,67.0,82.0,85.0,109.0,88.0,103.0,100.0
1771502408.3845577,67.0,83.0,82.0,109.0,88.0,103.0,100.0
1771502408.4159274,67.0,83.0,79.0,110.0,88.0,102.0,100.0
1771502408.4507148,67.0,84.0,77.0,110.0,89.0,101.0,100.0
1771502408.479769,68.0,84.0,75.0,110.0,88.0,101.0,100.0
1771502408.5163288,68.0,85.0,69.0,110.0,88.0,101.0,100.0
1771502408.5628462,69.0,86.0,65.0,109.0,88.0,100.0,100.0
1771502408.5973947,70.0,87.0,65.0,108.0,88.0,100.0,100.0
1771502408.6269033,71.0,87.0,68.0,108.0,88.0,99.0,100.0
1771502408.6619008,73.0,88.0,73.0,109.0,88.0,100.0,100.0
1771502408.689411,74.0,89.0,82.0,110.0,89.0,99.0,100.0
1771502408.7514503,75.0,89.0,88.0,110.0,89.0,100.0,100.0
