t,wrist_pitch_servo,wrist_roll_servo,THUMB_servo,INDEX_servo,MIDDLE_servo,RING_servo,PINKY_servo
1771501723.9142582,78.0,111.0,0.0,98.0,85.0,110.0,97.0
1771501723.948267,76.0,110.0,0.0,98.0,87.0,110.0,95.0
1771501723.980734,74.0,109.0,0.0,97.0,87.0,110.0,94.0
1771501724.012267,76.0,111.0,0.0,96.0,86.0,110.0,95.0
1771501724.042791,76.0,112.0,0.0,95.0,86.0,110.0,94.0
1771501724.0753078,75.0,111.0,0.0,95.0,86.0,110.0,93.0
1771501724.1063068,73.0,110.0,0.0,92.0,86.0,110.0,92.0
1771501724.1392632,73.0,111.0,0.0,89.0,85.0,110.0,91.0
1771501724.1707861,74.0,112.0,0.0,87.0,85.0,110.0,90.0
1771501724.200993,73.0,110.0,0.0,86.0,84.0,110.0,88.0
1771501724.2330074,73.0,110.0,0.0,85.0,85.0,110.0,88.0
1771501724.2647529,73.0,110.0,0.0,85.0,88.0,110.0,90.0
1771501724.31033,75.0,111.0,0.0,83.0,90.0,110.0,93.0
1771501724.3471699,74.0,108.0,0.0,80.0,90.0,110.0,91.0
1771501724.4047372,72.0,105.0,0.0,77.0,90.0,110.0,88.0
1771501724.4367466,72.0,104.0,0.0,75.0,89.0,110.0,87.0
1771501724.4682672,71.0,105.0,0.0,72.0,89.0,110.0,85.0
1771501724.5002666,70.0,103.0,0.0,72.0,88.0,110.0,83.0
1771501724.5324216,69.0,103.0,0.0,71.0,87.0,110.0,82.0
1771501724.5614505,69.0,103.0,0.0,72.0,87.0,110.0,83.0
1771501724.5925527,68.0,101.0,0.0,72.0,85.0,110.0,80.0
1771501724.6255474,67.0,100.0,0.0,70.0,84.0,110.0,79.0
1771501724.657551,68.0,101.0,0.0,70.0,84.0,110.0,80.0
1771501724.68806,67.0,102.0,0.0,69.0,83.0,110.0,78.0
1771501724.7190628,68.0,102.0,0.0,69.0,82.0,110.0,79.0
1771501724.7510607,70.0,104.0,0.0,71.0,83.0,110.0,81.0
1771501724.783573,71.0,105.0,0.0,75.0,84.0,110.0,82.0
1771501724.8155966,73.0,105.0,0.0,74.0,84.0,110.0,83.0
1771501724.8475955,72.0,104.0,0.0,76.0,83.0,110.0,84.0
1771501724.8801117,73.0,103.0,0.0,74.0,83.0,110.0,84.0
1771501724.910118,73.0,104.0,0.0,78.0,85.0,110.0,85.0
1771501724.9431098,71.0,104.0,0.0,77.0,84.0,110.0,83.0
1771501724.974729,70.0,104.0,0.0,76.0,84.0,110.0,82.0
1771501725.007729,69.0,102.0,0.0,73.0,83.0,110.0,81.0
1771501725.0377393,71.0,104.0,0.0,79.0,86.0,110.0,87.0
1771501725.0689704,72.0,104.0,0.0,81.0,88.0,110.0,89.0
1771501725.1019657,72.0,104.0,0.0,79.0,87.0,110.0,87.0
1771501725.1409645,72.0,105.0,0.0,79.0,87.0,110.0,88.0
1771501725.1745536,72.0,105.0,0.0,77.0,88.0,110.0,88.0
1771501725.2095242,73.0,106.0,0.0,81.0,89.0,110.0,90.0
1771501725.2425072,74.0,107.0,0.0,80.0,90.0,110.0,91.0
1771501725.274105,75.0,107.0,0.0,85.0,90.0,110.0,93.0
1771501725.3051393,75.0,107.0,0.0,85.0,90.0,110.0,92.0
1771501725.3381126,76.0,108.0,0.0,86.0,90.0,110.0,94.0
1771501725.367983,78.0,110.0,0.0,87.0,89.0,110.0,96.0
1771501725.3990617,77.0,110.0,0.0,87.0,89.0,110.0,95.0
1771501725.4350853,78.0,111.0,0.0,89.0,88.0,110.0,96.0
1771501725.4621012,79.0,111.0,0.0,89.0,87.0,110.0,97.0
1771501725.4936075,78.0,111.0,0.0,87.0,88.0,110.0,96.0
1771501725.5256207,78.0,112.0,0.0,87.0,88.0,110.0,96.0
1771501725.5741553,79.0,112.0,0.0,88.0,87.0,110.0,98.0
1771501725.6082962,79.0,112.0,0.0,88.0,87.0,110.0,98.0
1771501725.64115,78.0,111.0,0.0,87.0,87.0,110.0,98.0
1771501725.6686602,79.0,112.0,0.0,87.0,86.0,110.0,99.0
