t,wrist_pitch,wrist_roll,THUMB_angle,INDEX_angle,MIDDLE_angle,RING_angle,PINKY_angle
1771502074.4817095,1.5024890899658203,15.019869804382324,0.0,20.798786163330078,33.37466812133789,29.30847930908203,8.287830352783203
1771502074.5147095,1.8384926319122314,14.924848556518555,0.0,20.942535400390625,33.59761047363281,29.74654197692871,8.81624984741211
1771502074.5407135,2.0456132888793945,14.718489646911621,0.0,20.9213809967041,33.772491455078125,30.165483474731445,9.345375061035156
1771502074.5722287,2.2483725547790527,14.604421615600586,0.0,21.021942138671875,34.091732025146484,30.453006744384766,9.612587928771973
1771502074.6032388,2.484408140182495,14.663000106811523,0.0,21.350112915039062,34.40790939331055,30.724925994873047,9.964986801147461
1771502074.634433,2.4219987392425537,14.49307918548584,0.0,21.401506423950195,34.433326721191406,30.72443389892578,10.03307056427002
1771502074.6650245,2.3109290599823,14.336764335632324,0.0,21.4103946685791,34.4426155090332,30.680984497070312,10.111251831054688
1771502074.6951854,2.1382999420166016,14.120923042297363,0.0,21.41878318786621,34.454586029052734,30.71051597595215,10.213760375976562
1771502074.7271864,2.1906588077545166,14.126516342163086,0.0,21.521209716796875,34.50074768066406,30.66497039794922,10.281103134155273
1771502074.7571294,2.3814077377319336,14.303290367126465,0.0,21.945165634155273,34.69139862060547,30.734046936035156,10.378994941711426
1771502074.8044086,2.477607250213623,14.475825309753418,0.0,22.163394927978516,34.674320220947266,30.574853897094727,10.327739715576172
1771502074.8364084,2.805612564086914,14.607931137084961,0.0,22.476375579833984,34.87885665893555,30.79698371887207,10.552592277526855
1771502074.8679593,2.920836925506592,14.65038776397705,0.0,22.693023681640625,34.99737548828125,30.913400650024414,10.67786979675293
1771502074.90896,2.860261917114258,14.61647891998291,0.0,22.828218460083008,34.954437255859375,30.921661376953125,10.76469898223877
1771502074.942964,2.752732992172241,14.461209297180176,0.0,22.72751235961914,34.78459167480469,30.85618019104004,10.74992561340332
1771502074.9775097,2.80513334274292,14.504904747009277,0.0,22.858043670654297,34.74737548828125,30.87270736694336,10.74514389038086
1771502075.0095105,2.9128990173339844,14.602717399597168,0.0,23.054832458496094,34.75392150878906,30.792137145996094,10.760154724121094
1771502075.039577,2.874441623687744,14.513051986694336,0.0,22.997817993164062,34.66334915161133,30.677879333496094,10.752728462219238
1771502075.0708213,2.846867322921753,14.401775360107422,0.0,23.08789825439453,34.63669204711914,30.693729400634766,10.763223648071289
1771502075.1017804,3.0266122817993164,14.450312614440918,0.0,23.397836685180664,34.59321212768555,30.85787010192871,10.921239852905273
1771502075.1347904,2.8870248794555664,14.33996295928955,0.0,23.63001251220703,34.42053985595703,30.93795394897461,10.96993637084961
1771502075.167043,2.696631669998169,14.231768608093262,0.0,23.90433692932129,34.206607818603516,30.903240203857422,11.079851150512695
1771502075.1965637,2.6907761096954346,14.21528148651123,0.0,24.05696678161621,33.983726501464844,30.76181411743164,11.004441261291504
1771502075.2285566,2.9720146656036377,14.346043586730957,0.0,24.26994514465332,33.86945343017578,30.89185333251953,11.079093933105469
1771502075.2605858,3.032747745513916,14.437437057495117,0.0,24.086238861083984,33.6693000793457,30.607173919677734,10.638533592224121
1771502075.293205,3.0844712257385254,14.451709747314453,0.0,23.93482780456543,33.550235748291016,30.374786376953125,10.26290512084961
1771502075.340722,3.017767906188965,14.465752601623535,0.0,23.766407012939453,33.3193244934082,30.07985496520996,9.900368690490723
1771502075.3682404,2.7045798301696777,14.413688659667969,0.0,23.48013687133789,32.98588562011719,29.584444046020508,9.417886734008789
1771502075.3992386,2.540161609649658,14.260212898254395,0.0,23.343738555908203,32.81660461425781,29.429759979248047,9.180984497070312
1771502075.429237,2.5960853099823,14.209985733032227,0.0,23.239748001098633,32.85200881958008,29.461055755615234,9.101905822753906
1771502075.462542,2.5500524044036865,14.151450157165527,0.0,23.22466468811035,32.965030670166016,29.473102569580078,8.97911548614502
1771502075.4916103,2.413112163543701,14.05876350402832,0.0,23.129356384277344,32.99786376953125,29.477123260498047,8.922256469726562
1771502075.5236125,2.3125572204589844,13.938606262207031,0.0,23.111392974853516,33.08474349975586,29.573020935058594,8.921225547790527
1771502075.5536268,2.2755990028381348,13.769775390625,0.0,23.08902931213379,33.1490364074707,29.65545082092285,8.975759506225586
1771502075.5989094,2.489154577255249,13.821389198303223,0.0,23.195003509521484,33.328311920166016,29.812028884887695,8.94923210144043
1771502075.6339028,2.557159900665283,13.83792495727539,0.0,23.249126434326172,33.33232116699219,29.85809898376465,8.843624114990234
1771502075.6654139,2.646238088607788,13.941527366638184,0.0,23.378902435302734,33.34260559082031,29.796140670776367,8.698491096496582
1771502075.6974154,2.7047336101531982,13.888838768005371,0.0,23.393489837646484,33.335357666015625,29.786434173583984,8.58720588684082
1771502075.742151,2.8060154914855957,13.850051879882812,0.0,23.43250274658203,33.40122985839844,29.895246505737305,8.601910591125488
1771502075.7744465,3.0242791175842285,13.849475860595703,0.0,23.538057327270508,33.480079650878906,30.048812866210938,8.754804611206055
1771502075.8104465,3.0943241119384766,13.845193862915039,0.0,23.55628776550293,33.59912872314453,30.134376525878906,8.857916831970215
1771502075.8385217,3.2214012145996094,13.86181640625,0.0,23.632572174072266,33.702659606933594,30.22442626953125,8.901668548583984
1771502075.8679972,3.2476606369018555,13.746805191040039,0.0,23.552364349365234,33.647918701171875,30.348392486572266,9.056449890136719
1771502075.9000254,3.3118398189544678,13.728935241699219,0.0,23.50299072265625,33.621646881103516,30.352848052978516,9.05373764038086
1771502075.9312527,3.283144235610962,13.677331924438477,0.0,23.428985595703125,33.58320236206055,30.328248977661133,9.066167831420898
1771502075.9628274,2.9850821495056152,13.57486343383789,0.0,23.248126983642578,33.425148010253906,30.11404037475586,8.954560279846191
1771502075.9929526,2.7096357345581055,13.448972702026367,0.0,23.06464385986328,33.342262268066406,29.989070892333984,8.825536727905273
1771502076.0319731,2.3042280673980713,13.334981918334961,0.0,22.907075881958008,33.19176483154297,29.67411231994629,8.669858932495117
1771502076.0614858,1.9360225200653076,13.23255443572998,0.0,22.609416961669922,32.970890045166016,29.30562973022461,8.488265037536621
1771502076.0924866,1.7160779237747192,13.101401329040527,0.0,22.48345947265625,32.891685485839844,29.17980194091797,8.371598243713379
1771502076.125062,1.509132981300354,13.119728088378906,0.0,22.404096603393555,32.73683547973633,28.87394905090332,8.142196655273438
1771502076.1812274,1.2854593992233276,13.057960510253906,0.0,22.36515998840332,32.72602462768555,28.744802474975586,8.066905975341797
1771502076.2132246,1.177476167678833,13.017505645751953,0.0,22.355609893798828,32.77516555786133,28.6993465423584,8.03355884552002
1771502076.2452393,1.3463772535324097,13.034707069396973,0.0,22.47108268737793,32.84926223754883,28.75969123840332,8.111471176147461
1771502076.2758453,1.5158381462097168,13.23287582397461,0.0,22.670860290527344,33.02588653564453,28.881271362304688,8.126852989196777
1771502076.3068364,1.5756241083145142,13.26093578338623,0.0,22.745162963867188,33.18965148925781,29.064701080322266,8.222911834716797
1771502076.3375018,1.7727186679840088,13.388154983520508,0.0,22.96169662475586,33.41230010986328,29.21356964111328,8.350299835205078
1771502076.368534,1.661191463470459,13.303004264831543,0.0,22.85088539123535,33.3629150390625,29.2161922454834,8.399888038635254
1771502076.4011438,1.5214862823486328,13.277960777282715,0.0,22.905794143676758,33.366580963134766,29.12059211730957,8.305516242980957
1771502076.4317148,1.561307668685913,13.33807373046875,0.0,22.94964027404785,33.39821243286133,29.119503021240234,8.258252143859863
1771502076.463847,1.432131290435791,13.311505317687988,0.0,22.91860008239746,33.35106658935547,28.928682327270508,8.163742065429688
1771502076.4966905,1.373543620109558,13.34626293182373,0.0,22.977252960205078,33.407325744628906,28.87822151184082,8.159058570861816
1771502076.5286894,1.3999435901641846,13.494523048400879,0.0,22.979225158691406,33.53724670410156,28.79966163635254,8.157499313354492
1771502076.5582004,1.5886292457580566,13.61259937286377,0.0,22.999649047851562,33.66133117675781,29.01294708251953,8.396024703979492
1771502076.6052065,1.9148917198181152,13.763336181640625,0.0,23.149930953979492,33.8795051574707,29.25162124633789,8.639941215515137
1771502076.6382058,2.218079090118408,13.884092330932617,0.0,23.19635772705078,34.02600860595703,29.425588607788086,8.671978950500488
1771502076.6718714,2.2593483924865723,13.888113975524902,0.0,23.194473266601562,34.12981414794922,29.520816802978516,8.730046272277832
1771502076.7008722,2.2052958011627197,13.765525817871094,0.0,23.218276977539062,34.11237335205078,29.633312225341797,8.850995063781738
1771502076.7328715,2.2293176651000977,13.712037086486816,0.0,23.306838989257812,34.19426345825195,29.726375579833984,8.911543846130371
1771502076.7634156,2.1389541625976562,13.668850898742676,0.0,23.305625915527344,34.158565521240234,29.694744110107422,8.86096477508545
1771502076.797417,1.9622598886489868,13.606376647949219,0.0,23.30195426940918,34.05776596069336,29.574718475341797,8.801645278930664
1771502076.8304152,1.8713135719299316,13.597563743591309,0.0,23.257417678833008,34.00494384765625,29.482009887695312,8.73648452758789
1771502076.863011,1.6680281162261963,13.568415641784668,0.0,23.162405014038086,33.88506317138672,29.276844024658203,8.622509002685547
1771502076.8940132,1.4410279989242554,13.53641414642334,0.0,22.897783279418945,33.661190032958984,29.007856369018555,8.435439109802246
1771502076.9250126,1.4204918146133423,13.559942245483398,0.0,22.843229293823242,33.585609436035156,28.934717178344727,8.421774864196777
1771502076.957016,1.3312467336654663,13.519759178161621,0.0,22.704025268554688,33.49204635620117,28.857952117919922,8.329573631286621
1771502076.9875708,1.2131537199020386,13.532110214233398,0.0,22.642654418945312,33.354278564453125,28.68729591369629,8.217019081115723
1771502077.037733,1.1659181118011475,13.51223087310791,0.0,22.636472702026367,33.352176666259766,28.578914642333984,8.197107315063477
1771502077.0743265,1.2523086071014404,13.541191101074219,0.0,22.661151885986328,33.43241882324219,28.61858558654785,8.264472007751465
1771502077.0953128,1.455490231513977,13.606132507324219,0.0,22.803335189819336,33.62744140625,28.836103439331055,8.43832015991211
1771502077.1255317,1.517181634902954,13.632294654846191,0.0,22.75411033630371,33.61060333251953,28.789112091064453,8.406349182128906
1771502077.156555,1.4877136945724487,13.615423202514648,0.0,22.686588287353516,33.57280731201172,28.68950843811035,8.384209632873535
1771502077.189048,1.4681396484375,13.629809379577637,0.0,22.645261764526367,33.49835205078125,28.632570266723633,8.350069999694824
1771502077.2290473,1.58734130859375,13.638416290283203,0.0,22.669729232788086,33.49665069580078,28.683921813964844,8.344619750976562
1771502077.2616012,1.563283920288086,13.64202880859375,0.0,22.65032958984375,33.446109771728516,28.664684295654297,8.368524551391602
1771502077.2955968,1.6538219451904297,13.573814392089844,0.0,22.724109649658203,33.48117446899414,28.760438919067383,8.425975799560547
1771502077.325598,1.7206388711929321,13.585419654846191,0.0,22.861778259277344,33.466209411621094,28.83495330810547,8.485774993896484
1771502077.3556056,1.7013053894042969,13.494933128356934,0.0,22.853790283203125,33.460166931152344,28.976242065429688,8.702902793884277
1771502077.388135,2.0023915767669678,13.59808349609375,0.0,23.051551818847656,33.65348815917969,29.24999237060547,8.837810516357422
1771502077.4211304,2.062163829803467,13.608885765075684,0.0,23.13410758972168,33.68198776245117,29.38114356994629,8.929797172546387
1771502077.472338,2.2573580741882324,13.709285736083984,0.0,23.28946304321289,33.828819274902344,29.564321517944336,8.955307960510254
1771502077.5020537,2.455961227416992,13.765679359436035,0.0,23.405574798583984,33.94556427001953,29.810388565063477,9.11889362335205
1771502077.5345824,2.506009340286255,13.772359848022461,0.0,23.416749954223633,34.020233154296875,29.92360496520996,9.123799324035645
1771502077.5641453,2.535083293914795,13.762289047241211,0.0,23.400897979736328,34.032386779785156,29.92693328857422,9.125452041625977
1771502077.5971465,3.082139492034912,13.948223114013672,0.0,23.71453094482422,34.2945556640625,30.2584228515625,9.336915969848633
1771502077.630155,3.2096149921417236,14.018322944641113,0.0,23.714031219482422,34.07587814331055,30.187007904052734,9.283944129943848
1771502077.6601403,3.2120156288146973,13.99761962890625,0.0,23.5965576171875,33.86412811279297,30.15313720703125,9.182290077209473
1771502077.6929648,2.984097719192505,13.93016529083252,0.0,23.25411033630371,33.43220520019531,29.898914337158203,8.876838684082031
1771502077.7280905,2.823164463043213,13.853937149047852,0.0,22.959701538085938,33.12444305419922,29.67540740966797,8.692521095275879
1771502077.760395,2.8104381561279297,13.919687271118164,0.0,22.904638290405273,32.92335510253906,29.521644592285156,8.429594039916992
1771502077.7904077,2.7773942947387695,13.971956253051758,0.0,22.766923904418945,32.6722297668457,29.39486312866211,8.23632526397705
1771502077.821809,2.6873385906219482,13.998737335205078,0.0,22.56488609313965,32.377994537353516,29.160737991333008,7.943177223205566
1771502077.8532822,2.424452543258667,13.999622344970703,0.0,22.352806091308594,31.965377807617188,28.829742431640625,7.666472434997559
1771502077.9044478,2.2559926509857178,14.057745933532715,0.0,22.15544319152832,31.652507781982422,28.45488739013672,7.3305439949035645
1771502077.9390109,1.9306329488754272,13.984062194824219,0.0,21.88788604736328,31.348642349243164,28.160524368286133,7.128854751586914
1771502077.9704823,1.776910424232483,14.050697326660156,0.0,21.68154525756836,31.076765060424805,27.785934448242188,6.807981967926025
1771502078.001237,1.3640751838684082,13.872773170471191,0.0,21.42742156982422,30.726028442382812,27.459327697753906,6.615769863128662
1771502078.0328286,1.0600486993789673,13.699163436889648,0.0,21.157779693603516,30.41728401184082,27.187541961669922,6.485241413116455
1771502078.0669103,0.5996459126472473,13.487804412841797,0.0,20.831018447875977,29.96583366394043,26.742677688598633,6.146899223327637
1771502078.0943656,0.22182750701904297,13.202835083007812,0.0,20.580646514892578,29.665952682495117,26.454914093017578,5.9842848777771
1771502078.126108,0.00931328535079956,13.06118106842041,0.0,20.512773513793945,29.478769302368164,26.24718475341797,5.856086254119873
1771502078.1588342,0.019283352419734,13.051695823669434,0.0,20.410396575927734,29.356477737426758,26.140277862548828,5.766994476318359
1771502078.1921978,0.38297638297080994,13.209810256958008,0.0,20.66610336303711,29.60506248474121,26.36624526977539,5.972345352172852
1771502078.2210763,0.7016294002532959,13.264482498168945,0.0,21.076637268066406,30.085956573486328,26.819931030273438,6.411165237426758
1771502078.2547252,0.9471814632415771,13.313817977905273,0.0,21.42787742614746,30.389602661132812,27.31474494934082,6.870708465576172
1771502078.290443,1.3077938556671143,13.450627326965332,0.0,21.971969604492188,30.931838989257812,28.021305084228516,7.54317045211792
1771502078.3335176,1.60708487033844,13.510778427124023,0.0,22.374732971191406,31.368694305419922,28.662059783935547,8.12077808380127
1771502078.3661134,1.869174599647522,13.544553756713867,0.0,22.751981735229492,31.822887420654297,29.249897003173828,8.685805320739746
1771502078.3981142,2.1716842651367188,13.557596206665039,0.0,22.960594177246094,32.17378234863281,29.75054931640625,9.246342658996582
1771502078.430112,2.368655204772949,13.558990478515625,0.0,23.134822845458984,32.482887268066406,30.16544532775879,9.633134841918945
1771502078.4635386,2.6231138706207275,13.720690727233887,0.0,23.30057716369629,32.811851501464844,30.44501304626465,9.864834785461426
1771502078.4932394,2.8029448986053467,13.875051498413086,0.0,23.423898696899414,33.12907791137695,30.63580894470215,10.015714645385742
1771502078.526241,2.7772626876831055,13.910659790039062,0.0,23.426095962524414,33.25912857055664,30.705333709716797,10.066716194152832
1771502078.5577662,2.814967393875122,13.905980110168457,0.0,23.414581298828125,33.41459655761719,30.884567260742188,10.23941421508789
1771502078.589865,3.0094950199127197,13.969735145568848,0.0,23.51736831665039,33.592098236083984,31.065622329711914,10.407544136047363
1771502078.6253836,3.13247013092041,13.957664489746094,0.0,23.63064193725586,33.75773239135742,31.2606258392334,10.52735424041748
1771502078.6564007,3.3055660724639893,13.991698265075684,0.0,23.673856735229492,33.83098602294922,31.43204116821289,10.61435317993164
1771502078.6873386,3.356232166290283,14.042088508605957,0.0,23.758460998535156,33.90348815917969,31.580345153808594,10.696446418762207
1771502078.7193315,3.4231982231140137,14.086654663085938,0.0,23.817827224731445,33.91011047363281,31.582630157470703,10.744477272033691
1771502078.7658653,3.5049211978912354,14.177468299865723,0.0,23.928632736206055,33.97288513183594,31.578372955322266,10.751921653747559
1771502078.7998562,3.530640125274658,14.262447357177734,0.0,24.001108169555664,34.017398834228516,31.531187057495117,10.653016090393066
1771502078.8329334,3.291442632675171,14.199833869934082,0.0,23.78388214111328,33.89546203613281,31.450878143310547,10.59300708770752
1771502078.8627365,3.033231735229492,14.092205047607422,0.0,23.553977966308594,33.721343994140625,31.329509735107422,10.522128105163574
1771502078.9062226,2.914212465286255,14.095375061035156,0.0,23.53189468383789,33.6496467590332,31.387601852416992,10.598578453063965
1771502078.9373083,2.77593731880188,14.093559265136719,0.0,23.31023406982422,33.479026794433594,31.35193634033203,10.627921104431152
1771502078.967962,2.5544562339782715,14.168269157409668,0.0,22.93416976928711,33.13980484008789,31.0233154296875,10.5044584274292
1771502078.9989686,2.55661940574646,14.267970085144043,0.0,22.90009307861328,33.20316696166992,31.121646881103516,10.68005084991455
1771502079.030962,2.4837446212768555,14.452259063720703,0.0,22.874061584472656,33.221614837646484,31.198312759399414,10.720329284667969
1771502079.0623379,2.8282511234283447,14.795385360717773,0.0,23.215951919555664,33.56157302856445,31.54480743408203,10.979736328125
1771502079.092464,2.665900707244873,14.762031555175781,0.0,23.116718292236328,33.5258674621582,31.660860061645508,11.100698471069336
1771502079.1244292,2.9847943782806396,14.934638977050781,0.0,23.37042808532715,33.6829833984375,31.93864631652832,11.451116561889648
1771502079.156434,3.2413218021392822,15.142372131347656,0.0,23.5605525970459,33.811798095703125,32.222267150878906,11.781536102294922
1771502079.1971405,3.607781410217285,15.443241119384766,0.0,23.905704498291016,34.13155746459961,32.56796646118164,12.074026107788086
1771502079.2326727,3.8740592002868652,15.664610862731934,0.0,24.1173095703125,34.4067497253418,32.88999938964844,12.322707176208496
1771502079.266225,4.050048828125,15.78760051727295,0.0,24.212661743164062,34.61587905883789,33.07063674926758,12.406171798706055
1771502079.298286,4.118322849273682,15.834442138671875,0.0,24.35922622680664,34.83042907714844,33.16603469848633,12.34792709350586
1771502079.3280308,4.198062419891357,15.874638557434082,0.0,24.605022430419922,35.1063346862793,33.24998474121094,12.252891540527344
1771502079.3625062,4.588893890380859,15.94554328918457,0.0,25.034053802490234,35.49668884277344,33.4748649597168,12.299881935119629
1771502079.390506,4.946084022521973,15.954090118408203,0.0,25.350223541259766,35.82532501220703,33.6180534362793,12.273919105529785
1771502079.420552,5.2173051834106445,15.916383743286133,0.0,25.482982635498047,35.917266845703125,33.58211898803711,12.29202938079834
1771502079.4527419,5.351801872253418,15.712078094482422,0.0,25.32550048828125,35.80331802368164,33.31771469116211,12.048304557800293
1771502079.4892542,5.13266134262085,15.39419937133789,0.0,25.1134033203125,35.63271713256836,33.05693817138672,11.902179718017578
1771502079.521252,4.658669471740723,15.111255645751953,0.0,24.664749145507812,35.25519943237305,32.6451301574707,11.566448211669922
1771502079.5492594,4.318736553192139,14.88082504272461,0.0,24.478670120239258,35.11002731323242,32.46152114868164,11.383437156677246
1771502079.582046,4.019798278808594,14.710444450378418,0.0,24.279603958129883,34.85832595825195,32.30756378173828,11.196907997131348
1771502079.6313121,3.5044620037078857,14.44960880279541,0.0,24.099040985107422,34.595455169677734,32.076969146728516,11.01938533782959
1771502079.6650145,3.0641369819641113,14.316803932189941,0.0,23.930469512939453,34.26827621459961,31.768959045410156,10.705667495727539
1771502079.6940143,2.6197080612182617,14.242588996887207,0.0,23.68804359436035,33.94338607788086,31.3790225982666,10.418749809265137
1771502079.7260156,2.432832717895508,14.36929988861084,0.0,23.446346282958984,33.66854476928711,31.053089141845703,10.20021915435791
1771502079.7578657,1.9762791395187378,14.43234920501709,0.0,23.17120361328125,33.27281951904297,30.415058135986328,9.68488597869873
1771502079.7893734,1.7511801719665527,14.561470031738281,0.0,22.698780059814453,32.87438201904297,29.776201248168945,9.437501907348633
1771502079.8214087,1.2194346189498901,14.410346031188965,0.0,21.816890716552734,32.143165588378906,28.81772232055664,9.114562034606934
1771502079.8524988,0.43363410234451294,14.145187377929688,0.0,20.81175994873047,31.4124698638916,28.003097534179688,8.740083694458008
1771502079.8850563,-0.6205160617828369,14.015386581420898,0.0,19.634929656982422,30.57528305053711,26.993532180786133,8.21711254119873
1771502079.9191358,-1.4864931106567383,13.849451065063477,0.0,18.77532958984375,29.78521156311035,26.236949920654297,7.707149505615234
1771502079.951136,-2.084284782409668,13.648869514465332,0.0,18.17681884765625,29.218515396118164,25.786540985107422,7.550175666809082
1771502079.9811785,-2.512958288192749,13.49888801574707,0.0,17.915264129638672,28.78487777709961,25.442615509033203,7.442687511444092
1771502080.012779,-2.647020101547241,13.365888595581055,0.0,17.843605041503906,28.65337371826172,25.432641983032227,7.536142349243164
1771502080.0608904,-2.6880459785461426,13.270326614379883,0.0,17.872665405273438,28.62714958190918,25.42707061767578,7.626264572143555
1771502080.0934973,-2.731767177581787,13.183953285217285,0.0,18.039493560791016,28.701181411743164,25.45744514465332,7.761524200439453
1771502080.1284933,-2.164151668548584,13.269044876098633,0.0,18.801204681396484,29.307180404663086,25.900117874145508,8.243301391601562
1771502080.1564927,-2.1194634437561035,13.026627540588379,0.0,18.84246253967285,29.507566452026367,26.032733917236328,8.496074676513672
1771502080.1887348,-1.5132830142974854,13.053980827331543,0.0,19.536684036254883,30.14600372314453,26.630826950073242,8.951692581176758
1771502080.2204428,-1.0019184350967407,13.033586502075195,0.0,20.037200927734375,30.82158851623535,27.225574493408203,9.299715042114258
1771502080.253209,-0.6911500692367554,13.101176261901855,0.0,20.366069793701172,31.241918563842773,27.620040893554688,9.381681442260742
1771502080.2847598,-0.45453017950057983,13.322921752929688,0.0,20.63373374938965,31.55937385559082,27.888172149658203,9.365161895751953
1771502080.3171113,-0.01143839955329895,13.610269546508789,0.0,20.84212875366211,31.83763885498047,28.23479461669922,9.440221786499023
1771502080.3521564,0.48925626277923584,13.72198486328125,0.0,21.037906646728516,32.13401794433594,28.554384231567383,9.678704261779785
1771502080.3850207,0.7629250884056091,13.8096923828125,0.0,20.898622512817383,32.25578308105469,28.751083374023438,9.73190975189209
1771502080.4156086,1.0192451477050781,13.898126602172852,0.0,20.997146606445312,32.586647033691406,29.12274742126465,9.759843826293945
1771502080.4474044,1.233439326286316,14.00549030303955,0.0,21.076257705688477,32.88855743408203,29.356597900390625,9.808924674987793
1771502080.4940507,1.5621784925460815,14.162483215332031,0.0,21.241016387939453,33.186317443847656,29.637920379638672,9.887676239013672
1771502080.5259857,1.8976101875305176,14.3220796585083,0.0,21.112882614135742,33.33941650390625,29.84880828857422,10.00572681427002
1771502080.5599952,2.2328708171844482,14.343347549438477,0.0,20.950439453125,33.370365142822266,30.06645965576172,10.233583450317383
1771502080.590592,2.6320977210998535,14.797775268554688,0.0,21.012462615966797,33.28792190551758,30.14657211303711,10.182339668273926
1771502080.6213148,3.097909688949585,15.398902893066406,0.0,21.233877182006836,33.2670783996582,30.23775863647461,10.036077499389648
1771502080.6533463,3.2570478916168213,15.917943954467773,0.0,21.485313415527344,33.21022033691406,30.473957061767578,10.228071212768555
1771502080.6844723,2.3605308532714844,15.727527618408203,0.0,21.315288543701172,32.465999603271484,30.050111770629883,10.337343215942383
1771502080.7164662,2.1562552452087402,16.113685607910156,0.0,21.385730743408203,32.23588562011719,29.768281936645508,10.329923629760742
1771502080.7485187,1.6726253032684326,16.14313507080078,0.0,21.005861282348633,31.706342697143555,29.11716079711914,9.972206115722656
1771502080.7840855,0.21238279342651367,15.22050666809082,0.0,19.545257568359375,30.612804412841797,27.931982040405273,9.350008010864258
1771502080.8140535,-0.956173300743103,14.434308052062988,0.0,18.32632064819336,29.673086166381836,26.84136962890625,8.913786888122559
1771502080.8451433,-2.08158016204834,13.47691822052002,0.0,16.769153594970703,28.59712791442871,25.574604034423828,8.214356422424316
1771502080.8774648,-2.7930221557617188,12.658708572387695,0.0,15.646044731140137,27.67841339111328,24.331342697143555,7.3053154945373535
1771502080.926466,-2.999058961868286,12.361268997192383,0.0,14.529008865356445,26.68648338317871,22.967021942138672,6.23243522644043
1771502080.95648,-4.108470916748047,11.969013214111328,0.0,13.411593437194824,25.445045471191406,21.566184997558594,4.985948085784912
1771502080.9900043,-4.798230171203613,11.960229873657227,0.0,12.393054008483887,24.36859703063965,20.427104949951172,3.9887585639953613
1771502081.0211043,-5.286556243896484,11.90794563293457,0.0,11.735041618347168,23.917560577392578,20.14963150024414,3.345390796661377
1771502081.0525615,-6.131144046783447,11.868459701538086,0.0,11.031599998474121,23.067331314086914,19.34153175354004,2.6763126850128174
1771502081.0860739,-6.275704860687256,12.00009536743164,0.0,11.055070877075195,22.93885612487793,18.975814819335938,2.3869755268096924
1771502081.1170661,-5.9007954597473145,12.200597763061523,0.0,11.42811393737793,23.39873504638672,19.704612731933594,2.833911895751953
1771502081.1501915,-5.700423717498779,12.405324935913086,0.0,11.961309432983398,23.84206771850586,20.329303741455078,3.0790281295776367
1771502081.1807425,-5.682447910308838,12.486888885498047,0.0,12.369061470031738,24.190641403198242,21.242475509643555,4.040582656860352
1771502081.2157466,-5.428569316864014,12.471203804016113,0.0,13.006815910339355,24.5650634765625,22.35654640197754,5.222801685333252
1771502081.2453449,-5.798888683319092,12.149189949035645,0.0,13.457456588745117,24.48914337158203,22.93842124938965,5.617125988006592
1771502081.2778957,-6.063422679901123,11.933050155639648,0.0,13.710220336914062,24.34599494934082,23.164819717407227,5.71702241897583
