t,wrist_pitch_servo,wrist_roll_servo,THUMB_servo,INDEX_servo,MIDDLE_servo,RING_servo,PINKY_servo
1771502163.8536239,86.0,122.0,0.0,0.0,0.0,0.0,0.0
1771502163.8846421,86.0,122.0,0.0,0.0,0.0,0.0,0.0
1771502163.9166243,86.0,122.0,0.0,0.0,0.0,0.0,0.0
1771502163.949315,86.0,122.0,0.0,0.0,1.0,0.0,0.0
1771502163.985306,86.0,123.0,0.0,0.0,0.0,0.0,0.0
1771502164.012315,86.0,123.0,0.0,0.0,1.0,0.0,0.0
1771502164.0443056,86.0,123.0,0.0,0.0,1.0,0.0,0.0
1771502164.0768075,86.0,123.0,0.0,0.0,2.0,0.0,0.0
1771502164.1087997,86.0,123.0,0.0,0.0,2.0,0.0,0.0
1771502164.1418252,86.0,122.0,0.0,0.0,2.0,0.0,0.0
1771502164.1734476,86.0,122.0,0.0,0.0,3.0,0.0,0.0
1771502164.2077155,86.0,121.0,0.0,0.0,3.0,0.0,0.0
1771502164.253241,86.0,121.0,0.0,0.0,4.0,0.0,0.0
1771502164.2902348,86.0,121.0,0.0,0.0,4.0,0.0,0.0
1771502164.3182378,86.0,120.0,0.0,0.0,4.0,0.0,0.0
1771502164.3494155,86.0,120.0,0.0,0.0,5.0,0.0,0.0
1771502164.3814168,86.0,120.0,0.0,0.0,5.0,0.0,0.0
1771502164.4154172,86.0,120.0,0.0,1.0,6.0,1.0,0.0
1771502164.444427,86.0,120.0,0.0,1.0,6.0,2.0,0.0
1771502164.4775186,87.0,119.0,0.0,1.0,7.0,2.0,0.0
1771502164.5085506,87.0,119.0,0.0,1.0,8.0,4.0,0.0
1771502164.5407138,87.0,118.0,0.0,2.0,9.0,5.0,0.0
1771502164.5739484,87.0,118.0,0.0,2.0,9.0,6.0,0.0
1771502164.6049435,87.0,118.0,0.0,2.0,10.0,6.0,0.0
1771502164.639962,87.0,117.0,0.0,2.0,11.0,8.0,0.0
1771502164.6854804,87.0,116.0,0.0,2.0,11.0,8.0,0.0
1771502164.7424083,86.0,116.0,0.0,2.0,12.0,9.0,0.0
1771502164.7749248,86.0,115.0,0.0,2.0,12.0,11.0,1.0
1771502164.8069253,86.0,115.0,0.0,3.0,13.0,12.0,1.0
1771502164.83794,85.0,114.0,0.0,3.0,13.0,14.0,2.0
1771502164.867642,85.0,113.0,0.0,3.0,14.0,15.0,4.0
1771502164.8987494,85.0,112.0,0.0,4.0,15.0,18.0,6.0
1771502164.928749,84.0,112.0,1.0,4.0,15.0,19.0,8.0
1771502164.9602962,84.0,112.0,11.0,4.0,15.0,21.0,10.0
1771502164.9919078,83.0,113.0,27.0,5.0,15.0,22.0,13.0
1771502165.0238569,82.0,113.0,43.0,5.0,14.0,23.0,15.0
1771502165.0565655,81.0,113.0,51.0,4.0,13.0,25.0,17.0
1771502165.084513,81.0,113.0,52.0,4.0,14.0,29.0,19.0
1771502165.1165261,80.0,113.0,56.0,4.0,15.0,32.0,21.0
1771502165.1491747,79.0,111.0,52.0,4.0,20.0,36.0,24.0
1771502165.181179,78.0,109.0,41.0,6.0,24.0,40.0,27.0
1771502165.214223,76.0,107.0,33.0,7.0,28.0,44.0,30.0
1771502165.2451508,74.0,105.0,26.0,9.0,31.0,48.0,33.0
1771502165.2776575,72.0,102.0,21.0,10.0,35.0,53.0,37.0
1771502165.3087294,71.0,101.0,17.0,14.0,40.0,57.0,40.0
1771502165.3396814,69.0,101.0,14.0,19.0,44.0,61.0,42.0
1771502165.3723576,68.0,100.0,11.0,24.0,48.0,64.0,45.0
1771502165.4053183,67.0,100.0,9.0,29.0,52.0,68.0,48.0
1771502165.4383254,66.0,99.0,12.0,34.0,55.0,71.0,50.0
1771502165.4689476,65.0,99.0,14.0,38.0,58.0,74.0,51.0
1771502165.501949,64.0,99.0,16.0,43.0,61.0,76.0,53.0
1771502165.5498066,65.0,99.0,20.0,48.0,65.0,80.0,56.0
1771502165.5828266,65.0,100.0,22.0,52.0,69.0,83.0,59.0
1771502165.612554,65.0,100.0,25.0,57.0,72.0,87.0,61.0
1771502165.6445477,66.0,101.0,25.0,62.0,75.0,90.0,64.0
1771502165.6767964,67.0,102.0,21.0,67.0,79.0,95.0,67.0
1771502165.7128234,68.0,103.0,17.0,72.0,81.0,99.0,70.0
1771502165.7438004,69.0,104.0,14.0,77.0,83.0,103.0,73.0
1771502165.7763615,70.0,105.0,11.0,83.0,85.0,107.0,75.0
1771502165.8073077,71.0,105.0,9.0,88.0,86.0,109.0,78.0
1771502165.8393104,71.0,104.0,7.0,91.0,87.0,110.0,80.0
1771502165.869855,71.0,103.0,6.0,94.0,88.0,110.0,81.0
1771502165.9028888,71.0,103.0,4.0,97.0,89.0,110.0,83.0
1771502165.9339337,73.0,102.0,4.0,100.0,89.0,110.0,85.0
1771502166.0135772,73.0,102.0,10.0,101.0,90.0,110.0,87.0
1771502166.0426369,74.0,101.0,15.0,103.0,90.0,110.0,88.0
1771502166.1037507,74.0,100.0,19.0,104.0,90.0,110.0,89.0
1771502166.137782,74.0,100.0,23.0,106.0,90.0,110.0,89.0
1771502166.1673937,75.0,100.0,29.0,107.0,90.0,110.0,90.0
1771502166.1984184,75.0,100.0,35.0,109.0,90.0,109.0,90.0
1771502166.2294424,76.0,100.0,43.0,110.0,90.0,108.0,91.0
1771502166.2619638,76.0,100.0,48.0,110.0,90.0,107.0,91.0
1771502166.2929702,76.0,99.0,53.0,110.0,90.0,107.0,91.0
1771502166.3249662,76.0,99.0,52.0,110.0,90.0,107.0,91.0
1771502166.3594759,76.0,98.0,51.0,110.0,90.0,108.0,91.0
1771502166.389476,75.0,98.0,49.0,110.0,90.0,108.0,90.0
1771502166.420479,75.0,98.0,48.0,110.0,90.0,108.0,90.0
1771502166.4525433,75.0,98.0,45.0,110.0,90.0,108.0,90.0
1771502166.4834511,75.0,97.0,43.0,110.0,90.0,109.0,89.0
1771502166.5156476,75.0,97.0,40.0,110.0,90.0,109.0,89.0
1771502166.5451915,75.0,97.0,38.0,110.0,90.0,109.0,89.0
1771502166.577231,74.0,97.0,36.0,110.0,90.0,110.0,89.0
1771502166.6082294,74.0,97.0,36.0,110.0,90.0,110.0,89.0
1771502166.6392353,74.0,97.0,34.0,110.0,90.0,110.0,89.0
1771502166.6708388,74.0,97.0,34.0,110.0,90.0,110.0,89.0
1771502166.7028594,74.0,97.0,34.0,110.0,90.0,110.0,89.0
1771502166.7333846,74.0,97.0,35.0,110.0,90.0,110.0,89.0
1771502166.7639256,74.0,97.0,31.0,110.0,90.0,110.0,89.0
1771502166.7979262,71.0,97.0,25.0,106.0,90.0,105.0,80.0
1771502166.8449368,68.0,96.0,20.0,100.0,84.0,97.0,70.0
1771502166.880459,66.0,95.0,20.0,92.0,77.0,86.0,61.0
1771502166.9044561,65.0,96.0,16.0,84.0,72.0,79.0,55.0
1771502166.9353704,64.0,96.0,20.0,78.0,66.0,72.0,49.0
1771502166.9674416,64.0,97.0,25.0,73.0,61.0,65.0,43.0
1771502166.9981449,64.0,99.0,36.0,68.0,57.0,60.0,39.0
1771502167.030145,66.0,101.0,48.0,63.0,52.0,54.0,36.0
1771502167.0606577,68.0,104.0,57.0,59.0,46.0,48.0,32.0
1771502167.0907981,70.0,107.0,68.0,52.0,40.0,41.0,29.0
1771502167.1227984,73.0,109.0,72.0,48.0,36.0,37.0,27.0
1771502167.1553075,76.0,111.0,66.0,47.0,34.0,34.0,24.0
1771502167.1871455,79.0,113.0,52.0,44.0,33.0,31.0,21.0
1771502167.230426,82.0,116.0,42.0,39.0,29.0,25.0,17.0
1771502167.2767391,83.0,117.0,34.0,33.0,25.0,20.0,13.0
1771502167.3124256,84.0,118.0,27.0,29.0,22.0,17.0,10.0
1771502167.3444264,85.0,119.0,21.0,25.0,19.0,13.0,8.0
1771502167.3739512,86.0,120.0,17.0,22.0,18.0,11.0,6.0
